Data version;From;To;Agregation function;Agregation;
real data;01.01.2021 00:00:00;31.12.2021 23:59:59;agregation average;hour;
Date;PSE Actual [MW];PSE Planned [MW];SEPS Actual [MW];SEPS Planned [MW];APG Actual [MW];APG Planned [MW];TenneT Actual [MW];TenneT Planned [MW];50HzT Actual [MW];50HzT Planned [MW];CEPS Actual [MW];CEPS Planned [MW];
29.03.2021 12:00;426.4920654296875;-790;-866.80010986328125;-304.70001220703125;-1049.3824462890625;472;161.31134033203125;200;948.916259765625;35;-379.46292114257812;-387.699951171875;
29.03.2021 13:00;336.84637451171875;-780;-877.5477294921875;-271.79998779296875;-1074.096435546875;363.10000610351562;168.98930358886719;200;1015.25439453125;30;-430.55401611328125;-458.7000732421875;
29.03.2021 14:00;259.20706176757812;-730;-823.0728759765625;-427.29998779296875;-1042.6033935546875;341.60000610351562;169.04290771484375;200;1037.856689453125;30;-399.56961059570312;-585.7000732421875;
29.03.2021 15:00;332.070556640625;-516.5999755859375;-744.57623291015625;-671.0999755859375;-1100.5703125;600;33.519416809082031;200;1107.8802490234375;30;-371.67626953125;-357.699951171875;
29.03.2021 16:00;545.58245849609375;-250.60000610351563;-874.08062744140625;-939.70001220703125;-1219.61572265625;600;-106.07483673095703;200;1318.5447998046875;55;-335.64385986328125;-335.2999267578125;
29.03.2021 17:00;570.26171875;-432.89999389648438;-647.188232421875;-506.70001220703125;-1194.9346923828125;600;-192.84388732910156;190;1420.91015625;60;-43.794906616210938;-89.5999755859375;
29.03.2021 18:00;395.2891845703125;-710.9000244140625;-618.24462890625;-554.29998779296875;-1214.1365966796875;598.20001220703125;-343.72430419921875;107;1288.203125;43.900001525878906;-492.61309814453125;-516.0999755859375;
29.03.2021 19:00;408.90576171875;-609;-683.18902587890625;-309.70001220703125;-1021.01416015625;600;-247.26985168457031;150;1315.5001220703125;7.8000030517578125;-227.06707763671875;-160.89990234375;
29.03.2021 20:00;553.18988037109375;-562.70001220703125;-640.0279541015625;-591.20001220703125;-998.13653564453125;817.79998779296875;-361.08157348632812;150;1206.154541015625;24.700000762939453;-239.90168762207031;-161.4000244140625;
29.03.2021 21:00;813.83197021484375;-182;-572.01739501953125;-763;-1192.5772705078125;888.79998779296875;-493.66668701171875;10;1363.7928466796875;32;-80.636566162109375;-14.199951171875;
29.03.2021 22:00;1033.3482666015625;95;-801.06549072265625;-1376.5;-1328.2606201171875;890;-519.10858154296875;200;1487.93212890625;44.299999237060547;-127.15427398681641;-147.199951171875;
29.03.2021 23:00;1073.666748046875;139;-737.48248291015625;-777.5999755859375;-1221.1260986328125;832.70001220703125;-460.579833984375;80;1554.3157958984375;-0.70000076293945312;208.79405212402344;273.4000244140625;
30.03.2021 00:00;930.51080322265625;63.899993896484375;-466.8004150390625;-420.5;-1141.8809814453125;-373.39999389648438;-485.2706298828125;463;1301.313720703125;323;137.87254333496094;56;
30.03.2021 01:00;1082.85595703125;60.100006103515625;-54.602890014648438;71.399993896484375;-797.1905517578125;223.29998779296875;-215.92146301269531;507;1387.1209716796875;581.4000244140625;1402.2620849609375;1443.2000732421875;
30.03.2021 02:00;1137.8701171875;358.5;51.158847808837891;123.89999389648438;-768.2698974609375;-285.70001220703125;-372.47671508789062;492;1186.166015625;527.5;1234.4483642578125;1216.199951171875;
30.03.2021 03:00;1047.3721923828125;307.10000610351562;186.68879699707031;340.70001220703125;-594.00543212890625;-442.60000610351562;-465.69992065429688;381;930.654052734375;499.20001220703125;1105.0096435546875;1085.400146484375;
30.03.2021 04:00;892.2340087890625;-163;212.6600341796875;617.4000244140625;-503.4307861328125;-170.29998779296875;-420.35101318359375;403;903.83465576171875;453.20001220703125;1084.9468994140625;1140.300048828125;
30.03.2021 05:00;678.05999755859375;-197.60000610351563;-83.431770324707031;105.10000610351563;-661.34881591796875;-139.20001220703125;-537.10699462890625;354;923.3438720703125;256.39999389648438;319.51629638671875;378.7000732421875;
30.03.2021 06:00;784.81475830078125;-57.400001525878906;-208.75039672851563;-4.8000030517578125;-721.2081298828125;-110.5;-655.16754150390625;-211;693.9552001953125;194.19999694824219;-106.35608673095703;-189.50006103515625;
30.03.2021 07:00;877.660888671875;-0.40000000596046448;-616.375;-427.70001220703125;-780.34356689453125;-44.29998779296875;-615.88690185546875;-51;790.96124267578125;136.30000305175781;-343.98336791992188;-387.0999755859375;
30.03.2021 08:00;669.74285888671875;12.600000381469727;-505.27029418945312;-50.199996948242188;-623.7918701171875;-89;-602.10406494140625;-392;496.14373779296875;-68.000007629394531;-565.27960205078125;-586.5999755859375;
30.03.2021 09:00;328.34197998046875;-604.70001220703125;-594.151611328125;-687;-709.319091796875;195.70001220703125;-298.21917724609375;455;661.2437744140625;67.9000015258789;-612.10406494140625;-573.10009765625;
30.03.2021 10:00;43.704017639160156;-922;-632.28424072265625;-565.0999755859375;-716.0853271484375;243.20001220703125;-75.283233642578125;699;932.50653076171875;120;-447.44219970703125;-424.9000244140625;
30.03.2021 11:00;26.753864288330078;-799.5;-684.1871337890625;-396.60000610351562;-746.98712158203125;132.4000244140625;1.7727360725402832;625;1031.72119140625;54;-370.92648315429688;-384.699951171875;
30.03.2021 12:00;-32.664558410644531;-930;-779.606201171875;-524.9000244140625;-649.15447998046875;276.5;115.48717498779297;749;932.88580322265625;7.3999996185302734;-413.05224609375;-422;
30.03.2021 13:00;-68.672088623046875;-930;-656.60125732421875;-541.79998779296875;-548.0010986328125;600;257.64083862304688;750;795.38177490234375;-29.599998474121094;-220.25181579589844;-151.4000244140625;
30.03.2021 14:00;-43.2527961730957;-930;-752.84124755859375;-594.20001220703125;-529.1898193359375;505.5;228.15966796875;700;787.07611083984375;43.200000762939453;-310.04806518554688;-275.5;
30.03.2021 15:00;5.2527170181274414;-930;-752.25244140625;-402.5;-654.44146728515625;600;208.44061279296875;550;901.83203125;-143.19999694824219;-291.16854858398438;-325.699951171875;
30.03.2021 16:00;126.26930236816406;-893.70001220703125;-780.54156494140625;-624;-651.8983154296875;600;-26.04313850402832;350;833.891845703125;55;-498.3218994140625;-512.7000732421875;
30.03.2021 17:00;180.39385986328125;-721.4000244140625;-692.52294921875;-617.29998779296875;-671.5101318359375;600;-50.2835693359375;400;830.26702880859375;-59;-403.65582275390625;-397.7000732421875;
30.03.2021 18:00;446.67294311523438;-254;-446.33749389648438;-527.0999755859375;-729.4700927734375;152.4000244140625;-377.01589965820312;-72;408.08892822265625;73.800003051757812;-698.06158447265625;-626.89990234375;
30.03.2021 19:00;501.89752197265625;43.599998474121094;-579.16705322265625;-249.10000610351563;-639.02447509765625;-109.29998779296875;-265.95736694335938;-173;301.10174560546875;-162;-681.149658203125;-649.7999267578125;
30.03.2021 20:00;902.92449951171875;-22.200000762939453;-697.66400146484375;-713.20001220703125;-698.90045166015625;93.5;-370.34381103515625;229;-5.9237689971923828;-419.79998779296875;-869.907470703125;-832.699951171875;
30.03.2021 21:00;1036.32568359375;1.2999992370605469;-569.28436279296875;-568;-797.85418701171875;132;-477.41207885742188;-31;18.961252212524414;-334.29998779296875;-789.263671875;-800;
30.03.2021 22:00;1156.19482421875;68.9000015258789;-360.75497436523438;-379.10000610351562;-695.64434814453125;-129.5;-599.36175537109375;-182;-63.260665893554688;76.699996948242188;-562.826904296875;-545;
30.03.2021 23:00;1406.8751220703125;702.20001220703125;-334.48391723632812;-399.29998779296875;-851.90679931640625;-800;-785.40252685546875;-288;-355.9478759765625;-106.30000305175781;-920.865966796875;-891.4000244140625;
31.03.2021 00:00;856.052490234375;-219.29998779296875;-526.931640625;-518.5999755859375;-938.3839111328125;-218;-524.48699951171875;-103;88.692779541015625;20.900001525878906;-1045.0572509765625;-1038;
31.03.2021 01:00;801.9761962890625;-122.19999694824219;-341.86074829101562;60.899993896484375;-844.229736328125;-490.0999755859375;-459.31158447265625;-147;255.59487915039063;133.10000610351563;-587.8310546875;-565.300048828125;
31.03.2021 02:00;793.50933837890625;-79.199996948242188;-142.41047668457031;377.70001220703125;-781.87493896484375;-397.79998779296875;-416.32699584960938;-41;285.17266845703125;-122.79998779296875;-261.930419921875;-263.10009765625;
31.03.2021 03:00;792.78228759765625;-121.80000305175781;-5.8204326629638672;527.20001220703125;-505.09707641601562;-270;-228.33290100097656;106;217.07209777832031;108.59999847412109;270.60394287109375;349.99993896484375;
31.03.2021 04:00;536.66107177734375;-311.10000610351562;-190.53398132324219;213.79998779296875;-615.5904541015625;-259.70001220703125;-272.392578125;-82;130.78303527832031;100.59999847412109;-411.0728759765625;-338.4000244140625;
31.03.2021 05:00;841.413330078125;-133.80000305175781;-486.57199096679688;-398.29998779296875;-886.6962890625;67.70001220703125;-423.51065063476562;-246;61.606025695800781;-215.70001220703125;-893.759521484375;-926.10003662109375;
31.03.2021 06:00;907.8775634765625;-69;-433.40695190429688;-99.4000015258789;-872.64031982421875;52.300003051757812;-375.99526977539062;-245;262.2864990234375;-193.79998779296875;-511.8785400390625;-554.9000244140625;
31.03.2021 07:00;727.73779296875;-99.800003051757812;-509.18667602539062;-358.20001220703125;-897.8482666015625;53;-431.68264770507812;-158;253.81614685058594;-292;-857.16363525390625;-855;
31.03.2021 08:00;503.63983154296875;26.200000762939453;-468.69696044921875;-145.30000305175781;-790.0401611328125;-497.29998779296875;-343.185302734375;-259;206.65518188476563;-107.60000610351563;-891.62744140625;-983;
31.03.2021 09:00;183.27619934082031;-638;-571.65655517578125;-352.20001220703125;-746.88275146484375;278.69998168945312;103.28276062011719;320;745.46429443359375;296.39999389648438;-286.5159912109375;-95.099853515625;
31.03.2021 10:00;51.591865539550781;-764;-527.84130859375;-378.5;-793.50128173828125;261.79998779296875;199.50784301757813;509;851.14312744140625;172.89999389648438;-219.09974670410156;-198.7999267578125;
31.03.2021 11:00;-34.079341888427734;-1030;-520.64599609375;-402.39999389648438;-772.29461669921875;305.5;255.5775146484375;860;889.22674560546875;78.199996948242188;-182.21566772460938;-188.7000732421875;
31.03.2021 12:00;24.200859069824219;-1030;-464.55429077148438;258.79998779296875;-489.43911743164062;385.39999389648438;452.58157348632812;835;898.8699951171875;8.5;421.6590576171875;457.699951171875;
31.03.2021 13:00;-2.271275520324707;-1028.199951171875;-254.93734741210938;307.79998779296875;-325.40628051757812;541.5999755859375;552.13848876953125;880;725.18304443359375;56.400001525878906;694.70660400390625;757.5999755859375;
31.03.2021 14:00;-0.64855462312698364;-1030;-360.13330078125;125.10000610351563;-351.71014404296875;484.0999755859375;596.77313232421875;880;727.58685302734375;159.39999389648438;611.86798095703125;618.5999755859375;
31.03.2021 15:00;32.209064483642578;-1030;-376.67193603515625;110.79998779296875;-357.85614013671875;566.20001220703125;572.81927490234375;880;830.93896484375;189.60000610351563;701.43914794921875;716.5999755859375;
31.03.2021 16:00;10.411502838134766;-1030;-587.81024169921875;-237.29998779296875;-439.739501953125;600;500.01846313476562;870;826.03509521484375;127.39999389648438;308.91531372070312;330.0999755859375;
31.03.2021 17:00;-123.33309173583984;-1030;-591.348876953125;-237;-597.748779296875;600;196.27734375;320;579.724365234375;-173;-536.42901611328125;-520;
31.03.2021 18:00;109.97351837158203;-911.29998779296875;-303.28756713867188;6.8000030517578125;-613.14764404296875;600;-164.91896057128906;-459;0.9482383131980896;-218.99998474121094;-970.4324951171875;-982.5;
31.03.2021 19:00;368.46759033203125;-146.80000305175781;-539.13568115234375;-208.10000610351563;-547.43597412109375;240.39999389648438;-184.78822326660156;-355;43.521133422851562;-299;-859.37115478515625;-768.5;
31.03.2021 20:00;417.61044311523438;-72.4000015258789;-623.95684814453125;-482.29998779296875;-607.0047607421875;261.20001220703125;-194.29301452636719;-363;88.856094360351562;-218;-918.78814697265625;-874.49993896484375;
31.03.2021 21:00;407.622314453125;-227.19999694824219;-616.21514892578125;-687.29998779296875;-632.13848876953125;568.9000244140625;-236.31948852539063;-130;125.52149200439453;-411.5;-951.529296875;-887.0999755859375;
31.03.2021 22:00;397.35098266601562;-203;-444.04241943359375;-700.5;-482.45034790039062;213.0999755859375;-245.75595092773438;-105;168.68084716796875;212.30000305175781;-606.21685791015625;-583.10003662109375;
31.03.2021 23:00;612.023681640625;-121.30000305175781;-468.63333129882812;-692.5;-667.1024169921875;299.5;-400.80697631835938;-255;135.13815307617188;7.9000015258789062;-789.380859375;-761.4000244140625;
01.04.2021 00:00;473.55966186523438;-126;-581.26873779296875;-728;-667.529296875;-283.5;13.613412857055664;602;698.13726806640625;447.5;-63.487648010253906;-88;
01.04.2021 01:00;524.2952880859375;-170;-493.55874633789062;-556.79998779296875;-762.069580078125;52.699996948242188;48.250980377197266;599;837.8160400390625;266.10000610351562;154.73394775390625;191;
01.04.2021 02:00;605.21331787109375;-53;-286.92120361328125;-203.80000305175781;-879.707275390625;-135.89999389648438;-35.924381256103516;378;937.15545654296875;358.10000610351562;339.81588745117188;343.4000244140625;
01.04.2021 03:00;776.43389892578125;-26.399999618530273;-192.29800415039063;-29.699996948242188;-673.9942626953125;248.89999389648438;192.75093078613281;705;1040.2833251953125;262.70001220703125;1143.1759033203125;1160.5;
01.04.2021 04:00;629.3052978515625;-150.80000305175781;-284.04312133789062;-186.39999389648438;-712.1527099609375;393.20001220703125;275.67263793945312;779;1330.2784423828125;403.29998779296875;1239.060546875;1238.2998046875;
01.04.2021 05:00;590.24102783203125;-151;-717.74456787109375;-1024.5999755859375;-950.73602294921875;490;303.50741577148438;966;1539.9356689453125;523.5;765.20355224609375;803.9000244140625;
01.04.2021 06:00;341.1129150390625;-255.80000305175781;-700.9727783203125;-749.0999755859375;-1027.2490234375;667.9000244140625;33.923038482666016;542;1117.404541015625;-400.79998779296875;-235.78134155273438;-195.7998046875;
01.04.2021 07:00;377.456787109375;-0;-933.1441650390625;-707.9000244140625;-1128.182861328125;-314.5;-24.438858032226562;228;1132.9964599609375;214.39999389648438;-575.3126220703125;-580;
01.04.2021 08:00;174.27328491210938;-138;-1039.1202392578125;-1068.199951171875;-1105.2125244140625;-348.70001220703125;131.25738525390625;429;1073.729736328125;367.89999389648438;-765.0723876953125;-757.9998779296875;
01.04.2021 09:00;-222.98219299316406;-472.70001220703125;-1144.117919921875;-1296;-941.9639892578125;-40.100006103515625;505.15911865234375;1177;1293.9227294921875;135.79998779296875;-509.98220825195312;-495.9998779296875;
01.04.2021 10:00;-343.95654296875;-397;-1121.3521728515625;-1531.699951171875;-932.43048095703125;260.70001220703125;574.83001708984375;1315;1230.7578125;-243.20001220703125;-592.1513671875;-596.199951171875;
01.04.2021 11:00;-274.13543701171875;-462;-895.381103515625;-1435.5999755859375;-815.74053955078125;508.0999755859375;453.22677612304688;1150;1217.45751953125;-149.70001220703125;-314.57275390625;-389.199951171875;
01.04.2021 12:00;-312.0877685546875;-870;-867.917724609375;-757.9000244140625;-510.6871337890625;600;569.283203125;850;925.77288818359375;-52;-195.63656616210938;-229.89990234375;
01.04.2021 13:00;-387.29501342773438;-846.20001220703125;-882.9302978515625;-902.20001220703125;-415.17532348632812;593.70001220703125;597.502685546875;850;1022.2467651367188;208.5;-65.651161193847656;-96.2000732421875;
01.04.2021 14:00;-328.67807006835938;-900;-818.71734619140625;-1081.699951171875;-512.23931884765625;600;599.55987548828125;800;720.42071533203125;185;-339.65414428710938;-396.699951171875;
01.04.2021 15:00;-236.071044921875;-695;-805.16619873046875;-1120;-626.56695556640625;600;628.3013916015625;800;820.5882568359375;160;-218.91456604003906;-255;
01.04.2021 16:00;-24.654684066772461;-698.5;-1005.0360107421875;-1297.300048828125;-724.5933837890625;600;611.54510498046875;1000;1161.92041015625;353;19.181514739990234;-42.800048828125;
01.04.2021 17:00;148.23715209960938;-740;-1093.156494140625;-1257.4000244140625;-803.87933349609375;600;509.73104858398438;1075;1386.2242431640625;440.20001220703125;147.15652465820313;117.800048828125;
01.04.2021 18:00;387.28433227539062;-348.60000610351562;-964.44439697265625;-1102.0999755859375;-905.07177734375;145.79998779296875;121.81728363037109;599;1191.052734375;545.79998779296875;-169.36186218261719;-160.099853515625;
01.04.2021 19:00;536.865966796875;-79.899993896484375;-1104.269775390625;-1455.9000244140625;-853.46435546875;302.10000610351562;15.470987319946289;609;1047.9437255859375;242.20001220703125;-357.45343017578125;-382.5001220703125;
01.04.2021 20:00;198.39509582519531;-222.10000610351563;-1095.7742919921875;-1318.199951171875;-790.45770263671875;-731.0999755859375;-130.66859436035156;958;875.4364013671875;332;-943.06903076171875;-981.39990234375;
01.04.2021 21:00;271.7608642578125;-308.39999389648438;-744.22564697265625;-681.79998779296875;-671.36944580078125;342.70001220703125;117.55964660644531;265;1031.263427734375;390.79998779296875;4.9888691902160645;8.300048828125;
01.04.2021 22:00;32.369876861572266;-607.5999755859375;-743.54949951171875;-813.5999755859375;-562.2587890625;743;355.90231323242188;454;1064.0283203125;386;146.49224853515625;161.800048828125;
01.04.2021 23:00;146.31144714355469;-343.39999389648438;-870.5391845703125;-838.0999755859375;-625.71124267578125;301.29998779296875;252.910400390625;490;958.115234375;284.39999389648438;-138.91339111328125;-105.7999267578125;
02.04.2021 00:00;515.23785400390625;-18.899993896484375;-836.56512451171875;-899.0999755859375;-674.40765380859375;127.19999694824219;177.40237426757813;477;892.3564453125;402.70001220703125;74.023910522460938;88.89990234375;
02.04.2021 01:00;599.53204345703125;12.5;-556.23663330078125;-500.29998779296875;-657.93035888671875;83.999984741210938;-14.071393013000488;151;639.5751953125;272.70001220703125;10.868913650512695;19.9000244140625;
02.04.2021 02:00;603.0982666015625;-47.900001525878906;-380.02474975585938;-27.100006103515625;-672.67535400390625;-254.10000610351563;-92.927528381347656;80;556.39727783203125;278.70001220703125;13.867852210998535;29.60003662109375;
02.04.2021 03:00;442.45864868164062;-100.5;-183.29071044921875;542.20001220703125;-438.27938842773438;-54.800003051757812;-110.81517028808594;-292;411.7197265625;10.899993896484375;121.79308319091797;105.800048828125;
02.04.2021 04:00;311.41317749023438;-189;-238.82966613769531;414.29998779296875;-305.17990112304688;-144.39999389648438;-38.874313354492188;-60;445.05233764648438;193.69999694824219;173.58160400390625;214.60009765625;
02.04.2021 05:00;369.76239013671875;-162.39999389648438;-362.4239501953125;-56.300003051757812;-497.27825927734375;-268.5999755859375;-29.878944396972656;230;573.3887939453125;348.29998779296875;53.570034027099609;91;
02.04.2021 06:00;164.81706237792969;-385.39999389648438;-115.13519287109375;202.29998779296875;-377.30929565429688;66;-74.656333923339844;7;468.86849975585938;198.80000305175781;66.584754943847656;88.7000732421875;
02.04.2021 07:00;134.94978332519531;-315.39999389648438;-168.00094604492188;5.5;-515.787109375;-126.79998779296875;-53.121368408203125;357;443.81692504882812;-67.20001220703125;-158.14273071289063;-146.89990234375;
02.04.2021 08:00;-103.42094421386719;-365.70001220703125;-372.73394775390625;-182.19999694824219;-476.50433349609375;258.60000610351562;341.79815673828125;538;641.54388427734375;-213.70001220703125;30.682806015014648;35.0001220703125;
02.04.2021 09:00;105.22854614257813;-404.89999389648438;-409.37081909179688;-104.5;-342.65753173828125;280.39999389648438;609.7205810546875;801;710.7218017578125;151.90000915527344;673.64251708984375;723.9000244140625;
02.04.2021 10:00;21.502099990844727;-448.79998779296875;-368.22445678710938;-101.60000610351563;-274.44390869140625;516.4000244140625;778.65625;1095;768.41510009765625;-129;925.90509033203125;932.00006103515625;
02.04.2021 11:00;-30.417713165283203;-504;-339.17547607421875;-313.60000610351562;-417.76702880859375;495;807.53057861328125;1095;755.9169921875;-68;776.08740234375;704.4000244140625;
02.04.2021 12:00;53.937839508056641;-411.5;-388.54336547851562;-175.79998779296875;-103.20147705078125;600;1157.2579345703125;1300;1008.9221801757813;289.39999389648438;1728.373046875;1602.0999755859375;
02.04.2021 13:00;100.35104370117188;-544.5999755859375;-278.01690673828125;108.79998779296875;-143.25248718261719;600;1173.5247802734375;1250;1002.9692993164063;395;1855.57568359375;1809.2000732421875;
02.04.2021 14:00;141.66302490234375;-651.20001220703125;-417.19021606445312;136.9000244140625;-260.27716064453125;600;1178.4976806640625;1000;1020.2374267578125;395;1662.9307861328125;1480.699951171875;
02.04.2021 15:00;-30.97576904296875;-588.4000244140625;-475.13885498046875;73.29998779296875;-276.95367431640625;600;1161.6876220703125;950;1026.6385498046875;316;1405.2578125;1350.9000244140625;
02.04.2021 16:00;-200.66256713867188;-588.5;-702.1058349609375;-105.70001220703125;-483.9434814453125;600;1026.383544921875;550;971.8946533203125;166;611.56634521484375;621.800048828125;
02.04.2021 17:00;-177.30441284179688;-710.9000244140625;-723.82757568359375;-191.10000610351563;-546.56512451171875;600;888.963134765625;650;1105.382080078125;221;546.648193359375;569;
02.04.2021 18:00;-124.69408416748047;-681;-836.11871337890625;-209.5;-598.359375;600;698.03271484375;600;1408.0421142578125;175;546.9027099609375;484.5;
02.04.2021 19:00;-76.9505844116211;-562;-1046.2042236328125;-1038.9000244140625;-669.90838623046875;418.70001220703125;502.91619873046875;1100;1481.95458984375;206.30000305175781;191.80754089355469;124.099853515625;
02.04.2021 20:00;-103.00181579589844;-585;-862.53155517578125;-904.9000244140625;-592.87286376953125;742.800048828125;513.36566162109375;970;1375.03466796875;107.69999694824219;329.99404907226562;330.599853515625;
02.04.2021 21:00;-166.19255065917969;-414;-585.39794921875;-482.20001220703125;-422.27609252929688;425.39999389648438;490.6490478515625;1044;1295.014892578125;24.5;611.79730224609375;597.7000732421875;
02.04.2021 22:00;-64.032722473144531;-231.89999389648438;-381.79855346679688;-338;-351.4801025390625;165.39999389648438;329.61456298828125;871;1054.0091552734375;110.80000305175781;586.31231689453125;577.300048828125;
02.04.2021 23:00;-101.37126922607422;-220;-390.51632690429688;-168.60000610351563;-227.87876892089844;-127.39999389648438;182.66876220703125;770;852.116943359375;41.600006103515625;315.01934814453125;295.5999755859375;
03.04.2021 00:00;43.008861541748047;-250;-650.940673828125;-1101.300048828125;-271.05624389648438;395.79998779296875;111.90918731689453;790;831.89398193359375;288.20001220703125;64.815155029296875;122.699951171875;
03.04.2021 01:00;405.54000854492188;-237;-623.9716796875;-1109.300048828125;-487.67166137695312;57.600006103515625;48.271049499511719;970;663.65777587890625;374.60000610351562;5.82550048828125;55.89990234375;
03.04.2021 02:00;599.6212158203125;-54.5;-818.418212890625;-1433.4000244140625;-509.41653442382812;-77.100006103515625;150.74554443359375;1020;679.7821044921875;706.79998779296875;102.31413269042969;161.800048828125;
03.04.2021 03:00;629.75067138671875;-22.299999237060547;-798.5164794921875;-1413;-405.1748046875;247.80000305175781;59.725624084472656;850;606.73223876953125;439.60000610351562;92.517257690429688;102.0999755859375;
03.04.2021 04:00;737.22796630859375;7.5999984741210938;-741.48834228515625;-1168.800048828125;-487.81509399414062;274.79998779296875;19.631832122802734;700;590.01080322265625;302;117.56716918945313;115.5999755859375;
03.04.2021 05:00;832.254150390625;23.200000762939453;-740.264404296875;-1164.9000244140625;-534.94451904296875;492.39999389648438;18.664146423339844;700;590.54742431640625;109;166.25685119628906;159.699951171875;
03.04.2021 06:00;821.38958740234375;2.2000007629394531;-827.94384765625;-1352.5;-460.26797485351562;159.10000610351563;117.44533538818359;867;633.91357421875;561.9000244140625;284.53668212890625;237.699951171875;
03.04.2021 07:00;675.98138427734375;-26.300003051757812;-814.15850830078125;-1359.5;-203.10198974609375;577.5999755859375;285.70462036132812;864;693.795654296875;549.4000244140625;638.22113037109375;605.2001953125;
03.04.2021 08:00;351.74850463867188;57.800003051757812;-834.95758056640625;-1494.300048828125;160.33491516113281;593.9000244140625;516.7752685546875;955;661.7059326171875;690.5999755859375;855.6070556640625;802.9998779296875;
03.04.2021 09:00;215.86329650878906;-19.699996948242188;-846.169189453125;-1654.9000244140625;296.68670654296875;600;640.5352783203125;1111;615.566162109375;916.20001220703125;922.48223876953125;952.5999755859375;
03.04.2021 10:00;259.276611328125;-111.80000305175781;-873.77813720703125;-1798.9000244140625;208.44142150878906;600;781.621337890625;1392;816.3260498046875;1136.800048828125;1191.8873291015625;1218.0999755859375;
03.04.2021 11:00;344.86367797851562;-179.60000610351563;-1076.84326171875;-1642.199951171875;-14.334565162658691;564.29998779296875;901.8590087890625;1507;1151.218017578125;1044.5999755859375;1306.7628173828125;1294.0999755859375;
03.04.2021 12:00;489.41357421875;92;-769.24493408203125;-965.20001220703125;95.3707046508789;493.9000244140625;900.379638671875;1350;1047.4410400390625;1073.300048828125;1763.3599853515625;2044;
03.04.2021 13:00;621.17181396484375;446.70001220703125;-787.07769775390625;-1350;58.545589447021484;285.20001220703125;791.26251220703125;1380;877.11395263671875;1207.0999755859375;1561.0162353515625;1968.9998779296875;
03.04.2021 14:00;622.21417236328125;315.29998779296875;-869.37847900390625;-1650.5999755859375;26.36884880065918;400.70001220703125;826.787841796875;1253;796.16522216796875;1089.5999755859375;1402.1575927734375;1408;
03.04.2021 15:00;758.1932373046875;199.19999694824219;-872.00872802734375;-1715.300048828125;-11.544021606445313;244.39999389648438;656.84857177734375;1303;776.76617431640625;1109.4000244140625;1308.2552490234375;1140.7000732421875;
03.04.2021 16:00;788.7781982421875;423.10000610351562;-856.4580078125;-1766.0999755859375;-86.672355651855469;361;594.0654296875;1200;807.20965576171875;972.70001220703125;1246.9228515625;1190.7001953125;
03.04.2021 17:00;834.74932861328125;372.5;-745.69329833984375;-1450.5;-100.85326385498047;168.89999389648438;386.10791015625;1020;647.32354736328125;925.20001220703125;1021.6342163085938;1036.099853515625;
03.04.2021 18:00;513.27740478515625;46;-746.17730712890625;-1215.5999755859375;45.657028198242188;141.5;122.39349365234375;683;395.88070678710938;589.4000244140625;331.0313720703125;244.300048828125;
03.04.2021 19:00;569.06158447265625;-72;-862.3924560546875;-1472.199951171875;-101.45665740966797;135.89999389648438;108.81534576416016;732;371.01119995117188;745.4000244140625;85.038986206054688;69.099853515625;
03.04.2021 20:00;471.35952758789062;-199.20001220703125;-882.08880615234375;-1541.300048828125;77.196708679199219;144.89999389648438;94.371574401855469;1036;326.8419189453125;640.0999755859375;87.680915832519531;80.5;
03.04.2021 21:00;562.30194091796875;89;-730.14642333984375;-1185.5;87.380043029785156;53.5;-16.872615814208984;828;149.38764953613281;247.39999389648438;52.050613403320312;32.39990234375;
03.04.2021 22:00;603.146240234375;99.0999984741211;-668.0172119140625;-1232.699951171875;2.566831111907959;125.60000610351563;-81.256278991699219;910;68.228950500488281;26.29998779296875;-75.331459045410156;-71.699951171875;
03.04.2021 23:00;804.41851806640625;476.5;-463.92825317382812;-1219.5;-19.771345138549805;-209.39999389648438;-277.89456176757812;450;-245.12449645996094;358.79998779296875;-202.30015563964844;-143.5999755859375;
04.04.2021 00:00;322.20550537109375;-168;-299.09371948242188;-908.0999755859375;180.93217468261719;-188.89999389648438;-199.21954345703125;381;-341.95074462890625;516.0999755859375;-337.12631225585938;-367.9000244140625;
04.04.2021 01:00;406.42642211914062;-161.10000610351563;-19.137842178344727;-398.89999389648438;103.07352447509766;-264.70001220703125;-328.3909912109375;-53;-507.6279296875;549.9000244140625;-345.65679931640625;-327.7999267578125;
04.04.2021 02:00;679.112060546875;-95;68.419548034667969;-248.10000610351563;-51.963260650634766;-389.79998779296875;-421.83621215820312;-7;-574.31158447265625;488.5;-300.5794677734375;-251.4000244140625;
04.04.2021 03:00;895.7711181640625;-49;90.830451965332031;-225.89999389648438;-150.2845458984375;-268.10000610351562;-458.70474243164062;-29;-596.86236572265625;371.70001220703125;-219.2501220703125;-200.300048828125;
04.04.2021 04:00;918.37274169921875;-49;2.7141242027282715;-321;-271.46029663085938;-332;-390.52011108398438;12;-478.3853759765625;452.69998168945312;-219.27890014648438;-237.300048828125;
04.04.2021 05:00;880.63232421875;-39;-10.419648170471191;-150;-336.68572998046875;-566.79998779296875;-374.87457275390625;-99;-389.04583740234375;631.9000244140625;-230.39346313476563;-222.9000244140625;
