X,t_h,t_d
29.04913745293452,1555.3589743589744,64.80662393162393
29.002164248416136,157.96614583333334,6.581922743055555
28.97254377829745,452.679104477612,18.86162935323383
28.718805226705683,198.23202614379088,8.259667755991286
28.43181693539758,282.1348837209302,11.75562015503876
28.388749307352278,230.6425855513308,9.61010773130545
28.352465282167522,127.97257383966245,5.332190576652602
28.286372727922775,421.24305555555554,17.55179398148148
28.17510824965273,12.023587710604557,0.5009828212751899
28.067437259233554,178.93510324483776,7.45562930186824
27.879373736438033,120.3551587301587,5.01479828042328
27.704493718405185,231.5229007633588,9.646787531806616
27.4534453897501,24.00435298773249,1.0001813744888537
27.184448614267414,128.2431289640592,5.3434637068357995
27.014865161749274,12.00455175143479,0.500189656309783
26.978013552315424,361.0654761904762,15.044394841269842
26.95903997689983,314.2953367875648,13.095639032815198
26.90578541186722,409.85810810810807,17.07742117117117
26.829764716737703,131.58134490238612,5.482556037599421
26.77968960497063,98.95432300163132,4.123096791734638
26.754274252500206,594.6960784313726,24.779003267973856
26.739264624355283,333.2912087912088,13.887133699633699
26.735293155926783,481.4206349206348,20.05919312169312
26.71388603008936,551.4454545454546,22.97689393939394
26.69079365501242,131.01295896328293,5.458873290136788
26.604298269936695,566.9065420560747,23.621105919003114
26.602470467000952,248.60245901639342,10.358435792349727
26.583097108051565,175.82318840579708,7.325966183574878
26.476480192828955,190.75157232704402,7.947982180293501
26.411976186077798,300.2920792079208,12.5121699669967
26.34318894704814,97.52250803858522,4.063437834941051
26.296721250898326,23.985369711348362,0.9993904046395151
26.22565293850109,254.86974789915965,10.619572829131652
26.20151959047505,2757.2272727272725,114.88446969696969
26.150333356409877,162.1898395721925,6.757909982174688
26.120370271612003,112.95903165735568,4.706626319056487
26.06990460013084,159.62894736842108,6.651206140350878
25.997567870582664,156.74160206718344,6.530900086132643
25.95853408090126,155.53589743589743,6.480662393162393
25.659448983415274,200.85761589403972,8.369067328918321
25.654002229303,264.8864628820961,11.036935953420672
25.635567849629833,253.80334728033472,10.575139470013946
25.435369001354264,4.797453337551407,0.19989388906464198
25.433522981661707,184.37386018237083,7.682244174265451
25.397284116659975,284.78403755868544,11.866001564945226
25.29750078885375,24.14769108280255,1.006153795116773
25.280817291356158,905.358208955224,37.72325870646766
25.276383599132828,381.50314465408803,15.895964360587001
25.168760591052383,456.08270676691734,19.00344611528822
25.09609187582164,188.9688473520249,7.873701973001038
25.02496974108178,190.15360501567397,7.923066875653082
